conversation_id,turn,outcome,z_1,z_2,z_3,z_4
722,6,sale,-0.316101,1.027644,-0.481173,0.639329
722,7,sale,-0.323372,0.473989,-1.412744,-0.571718
722,8,sale,-0.530717,-0.105487,-1.997377,-1.512486
722,9,sale,-1.563456,-0.031261,-1.198823,-0.779601
722,10,sale,-2.569812,0.666134,-0.234073,0.36784
722,11,sale,-2.772655,1.018077,-0.655942,-0.194763
722,12,sale,-2.117865,0.803562,-1.463884,-1.101945
722,13,sale,-1.501014,0.397915,-0.72155,-0.668729
722,14,sale,-0.418258,0.119702,-0.261766,0.086092
722,15,sale,-0.231243,0.188927,-0.583389,0.775487
722,16,sale,-0.267981,0.310605,-1.017936,1.388544
722,17,sale,-0.274262,0.331435,-1.154127,1.543477
722,18,sale,-0.256972,0.308582,-1.191779,1.472291
722,19,sale,-0.188783,0.200319,-1.244701,1.008575
722,20,sale,-0.310687,0.154201,-2.538725,0.331962
722,21,sale,-0.403726,0.086047,-3.507083,-0.407578
722,22,sale,-0.402358,0.150268,-3.541258,-0.628343
722,23,sale,-0.462177,0.581069,-3.163311,-0.868611
722,24,sale,-0.479119,0.994423,-2.469227,-1.072804
722,25,sale,-0.304569,1.043851,-0.973445,-0.959674
722,26,sale,-0.130076,1.038838,0.512231,-0.558394
722,27,sale,-0.094255,0.97852,0.783696,-0.466954
722,28,sale,-0.058348,0.693084,0.592459,-0.31835
724,0,no sale,-0.112356,0.28036,-0.253725,0.47418
724,1,no sale,-0.177188,0.296054,-0.750591,1.096331
724,2,no sale,-0.380197,0.54828,-1.538521,2.160247
724,3,no sale,-0.492749,0.765605,-1.799608,2.596509
724,4,no sale,-0.439263,1.013599,-1.082382,1.892116
724,5,no sale,-0.290855,1.13036,-0.054998,0.731058
724,6,no sale,-0.175137,1.00996,0.365979,0.175086
724,7,no sale,-0.208811,0.777506,-0.198262,0.704839
724,8,no sale,-0.273505,0.605085,-0.851268,1.38266
724,9,no sale,-0.357983,0.827496,-0.964697,1.620635
724,10,no sale,-0.477604,1.470435,-0.590355,1.517149
724,11,no sale,-0.592254,2.27365,0.130614,1.114874
724,12,no sale,-0.583661,2.53403,0.788667,0.487064
724,13,no sale,-0.496979,2.20254,0.836458,0.282903
724,14,no sale,-0.646595,2.309754,0.135813,1.168418
724,15,no sale,-0.849484,2.407444,-0.477001,1.996045
724,16,no sale,-1.035458,2.13595,-0.319807,1.748687
724,17,no sale,-1.970742,1.625423,-0.231895,1.474951
724,18,no sale,-2.461813,0.913762,-0.209148,0.726041
724,19,no sale,-1.763025,0.750079,-0.946168,-0.775645
724,20,no sale,-0.758281,0.82389,-1.420569,-1.961841
724,21,no sale,-0.359669,0.757634,-0.867483,-1.573724
724,22,no sale,-0.285039,1.126943,-0.275846,-1.45821
724,23,no sale,-0.248329,1.523183,0.838326,-0.619881
724,24,no sale,-0.355218,1.296642,0.41254,0.125948
724,25,no sale,-0.682955,0.865039,-0.246114,0.48267
724,26,no sale,-1.72558,0.314918,-0.519685,-0.889187
724,27,no sale,-2.745864,-0.323386,-0.794195,-2.339279
724,28,no sale,-3.69739,-0.459165,0.066484,-1.778978
724,29,no sale,-3.676642,-0.306229,0.799673,-0.539174
724,30,no sale,-2.613052,-0.191611,0.66556,-0.247511
724,31,no sale,-0.74217,0.071618,0.103332,-0.103001
724,32,no sale,-0.235685,0.146516,-0.410315,-0.547497
724,33,no sale,-0.14489,0.456034,-0.514735,-1.194215
724,34,no sale,-0.179242,1.06803,0.357063,-0.987199
724,35,no sale,-0.231552,1.626897,1.195874,-0.737171
724,36,no sale,-0.218666,1.771755,1.45401,-0.739077
724,37,no sale,-0.242288,1.890814,1.545016,-0.752352
729,0,no sale,-0.092148,0.442381,0.137091,0.098805
729,1,no sale,-0.1267,0.763715,0.289844,0.134187
729,2,no sale,-0.380593,1.461768,0.086803,0.769774
729,3,no sale,-0.730497,2.191885,-0.512727,1.846216
729,4,no sale,-0.842814,2.303763,-0.881792,2.339549
729,5,no sale,-0.619194,1.697695,-0.717807,1.827976
729,6,no sale,-0.283964,0.918427,-0.286668,0.883857
729,7,no sale,-0.108112,0.494553,-0.048753,0.38177
729,8,no sale,-0.202772,0.968521,0.095566,0.5011
729,9,no sale,-0.373979,1.841462,0.416428,0.617509
729,10,no sale,-0.428492,2.338439,0.881585,0.351865
729,11,no sale,-0.341631,2.364813,1.407896,-0.259586
729,12,no sale,-0.268119,2.314776,1.766096,-0.793284
729,13,no sale,-0.264732,2.239908,1.745569,-0.887377
729,14,no sale,-0.214916,1.83263,1.423531,-0.748659
729,15,no sale,-0.141441,1.342735,1.092598,-0.579399
729,16,no sale,-0.098078,1.052473,0.910869,-0.46622
729,17,no sale,-0.057588,0.647291,0.528905,-0.233554
729,18,no sale,-0.043585,0.391803,0.144989,0.084286
729,19,no sale,-0.182534,0.80712,-0.052036,0.551996
729,20,no sale,-0.327811,1.303114,-0.109091,0.912459
729,21,no sale,-0.355495,1.470519,-0.040538,0.929333
729,22,no sale,-0.326715,1.608054,0.247491,0.649674
729,23,no sale,-0.509544,2.294774,0.303461,0.837071
729,24,no sale,-0.652627,2.841871,0.402158,0.900079
729,25,no sale,-0.6576,2.718199,0.163384,1.162185
729,26,no sale,-0.617553,1.921505,-0.874076,2.030349
729,27,no sale,-0.564516,1.060831,-1.883895,2.853555
729,28,no sale,-0.539745,0.769425,-2.079451,2.926863
729,29,no sale,-0.432743,0.562473,-1.701302,2.363701
729,30,no sale,-0.321084,0.441279,-1.16984,1.654893
729,31,no sale,-0.256086,0.495578,-0.538967,0.929743
729,32,no sale,-0.23878,0.181513,-0.469495,0.684531
729,33,no sale,-0.359792,-0.131331,-0.094391,0.140285
729,34,no sale,-1.128332,-0.602489,0.176463,-0.226082
729,35,no sale,-2.034533,-1.028595,0.36948,-0.47502
729,36,no sale,-2.102076,-0.893932,0.464109,-0.534968
729,37,no sale,-1.39781,-0.126604,0.643839,-0.460965
729,38,no sale,-0.533702,0.793202,0.634321,-0.222198
729,39,no sale,-0.397949,1.077354,0.061808,0.422843
729,40,no sale,-0.413242,1.053208,-0.473517,0.946734
729,41,no sale,-0.250804,0.743856,-0.238813,0.600722
729,42,no sale,-0.1245,0.692368,0.2521,0.102568
729,43,no sale,-0.156491,0.921155,0.310904,0.187316
729,44,no sale,-0.320719,0.869897,-0.706413,1.345949
729,45,no sale,-0.440888,0.688074,-1.585191,2.257422
729,46,no sale,-0.28657,0.364493,-1.184091,1.49671
729,47,no sale,-0.067866,0.040058,-0.607818,0.283111
729,48,no sale,-0.051293,-0.151793,-1.225935,-0.794793
729,49,no sale,-0.079775,-0.309665,-1.975973,-1.71485
729,50,no sale,-0.030062,-0.242315,-1.253577,-1.19108
729,51,no sale,0.013355,-0.080459,-0.253823,-0.279655
729,52,no sale,0.008243,-0.010254,-0.033991,-0.077284
729,53,no sale,0.002457,0.048875,0.050752,-0.050947
729,54,no sale,-0.007675,0.188771,0.190118,-0.108173
729,55,no sale,-0.055792,0.640122,0.59338,-0.314686
729,56,no sale,-0.120743,1.222253,1.082714,-0.56413
729,57,no sale,-0.101763,1.028289,0.897777,-0.466691
729,58,no sale,-0.092767,0.675544,0.492694,-0.259865
729,59,no sale,-0.07604,0.355873,0.125103,-0.076794
729,60,no sale,-0.054778,0.301318,0.125171,-0.06984
729,61,no sale,-0.092845,0.587474,0.364928,-0.195654
729,62,no sale,-0.152721,0.751019,0.451742,-0.271405
729,63,no sale,-0.225363,1.030291,0.692396,-0.412098
729,64,no sale,-0.233827,1.127917,0.783651,-0.461081
729,65,no sale,-0.207065,1.207854,0.849289,-0.482269
729,66,no sale,-0.185936,1.238778,0.868275,-0.467222
729,67,no sale,-0.1685,1.143312,0.795384,-0.427052
729,68,no sale,-0.104109,0.760639,0.545671,-0.294982
729,69,no sale,-0.079451,0.552355,0.385715,-0.210627
729,70,no sale,-0.016061,0.16722,0.114406,-0.046398
729,71,no sale,-0.007838,0.066383,-0.010336,0.055113
729,72,no sale,-0.028885,0.082762,-0.155013,0.243114
729,73,no sale,-0.136008,0.259473,-0.536559,0.792725
729,74,no sale,-0.240387,0.545675,-0.73574,1.193827
729,75,no sale,-0.28264,1.107564,-0.229114,0.865394
729,76,no sale,-0.232542,1.588577,0.638858,-0.00245
729,77,no sale,-0.150211,1.804514,1.134769,-0.894074
729,78,no sale,-0.175351,1.501797,-0.040851,-1.730854
729,79,no sale,-0.286202,0.959913,-1.778065,-1.659535
729,80,no sale,-0.350208,0.548936,-2.628418,-0.882166
729,81,no sale,-0.30119,0.257655,-2.261292,0.214771
729,82,no sale,-0.26217,0.299508,-1.364421,1.246962
729,83,no sale,-0.249848,0.290663,-1.080328,1.331814
729,84,no sale,-0.156129,0.168007,-0.651647,0.834377
729,85,no sale,-0.044714,0.035711,-0.206936,0.259594
729,86,no sale,-0.013023,0.006478,-0.067713,0.082918
729,87,no sale,-0.003973,0.001213,-0.027413,0.033374
729,88,no sale,-0.002206,0.002521,-0.026941,0.034808
729,89,no sale,-0.006447,0.011364,-0.06574,0.088938
729,90,no sale,-0.030437,0.046714,-0.20155,0.276344
729,91,no sale,-0.139967,0.184328,-0.640688,0.871641
729,92,no sale,-0.247616,0.311038,-1.04504,1.430153
729,93,no sale,-0.283123,0.335977,-1.173612,1.600832
729,94,no sale,-0.30944,0.329387,-1.211325,1.648451
729,95,no sale,-0.372662,0.289896,-1.209979,1.644839
729,96,no sale,-0.584551,0.158103,-1.159652,1.57724
729,97,no sale,-1.322503,-0.27147,-0.963577,1.314164
729,98,no sale,-2.01058,-0.709102,-0.699411,0.974486
729,99,no sale,-1.351739,-0.518528,-0.397356,0.575203
729,100,no sale,-0.995741,-0.379867,-0.260197,0.382051
729,101,no sale,-0.28114,-0.129576,-0.081181,0.123369
729,102,no sale,-0.083375,-0.033737,-0.045054,0.06843
729,103,no sale,-0.041719,0.025513,-0.079747,0.122477
729,104,no sale,-0.0929,0.142843,-0.239236,0.357347
729,105,no sale,-0.24156,0.344103,-0.704609,0.991219
729,106,no sale,-0.344241,0.465188,-1.0812,1.508807
729,107,no sale,-0.313867,0.405654,-1.087498,1.502645
729,108,no sale,-0.201379,0.24177,-0.821226,1.108657
729,109,no sale,-0.182856,0.218084,-0.784483,1.055335
729,110,no sale,-0.231893,0.277772,-0.923382,1.252541
729,111,no sale,-0.151811,0.170648,-0.602868,0.802801
729,112,no sale,-0.043954,0.050025,-0.177633,0.240037
729,113,no sale,-0.015446,0.053716,-0.011678,0.050147
729,114,no sale,-0.019131,0.158473,0.136765,-0.056161
729,115,no sale,-0.077495,0.529743,0.477687,-0.233289
729,116,no sale,-0.200159,0.84677,0.767835,-0.362341
729,117,no sale,-0.492158,0.716029,0.679161,-0.236565
729,118,no sale,-1.498368,-0.044081,0.10848,0.293019
729,119,no sale,-2.316549,-0.716256,-0.412328,0.761524
729,120,no sale,-2.385278,-0.771381,-0.463667,0.820873
729,121,no sale,-1.82515,-0.26711,-0.160546,0.599421
729,122,no sale,-1.675961,0.057907,-0.282702,0.83041
729,123,no sale,-1.415313,0.370567,-0.194766,0.65227
729,124,no sale,-0.607697,1.164208,0.094301,-0.265026
729,125,no sale,-0.379345,1.679318,0.465245,-1.396942
729,126,no sale,-0.328432,2.072715,0.913097,-1.728777
729,127,no sale,-0.257185,2.050308,1.333417,-1.35034
729,128,no sale,-0.172104,1.632623,1.294499,-0.784247
729,129,no sale,-0.096846,0.938037,0.696814,-0.330222
729,130,no sale,-0.052519,0.436963,0.255404,-0.071784
729,131,no sale,-0.033843,0.233778,0.100557,-0.002359
733,0,no sale,-0.238718,0.968709,0.011664,0.576753
733,1,no sale,-0.202568,0.829466,0.105948,0.341383
733,2,no sale,-0.203305,0.853564,0.378023,-0.164689
733,3,no sale,-0.308,1.179344,0.586595,-0.410703
733,4,no sale,-0.366883,1.209613,0.466292,-0.250623
733,5,no sale,-0.51429,1.019207,-0.181956,0.544143
733,6,no sale,-0.694916,0.765705,-0.76105,1.206534
733,7,no sale,-0.780849,0.519778,-0.325881,0.733849
733,8,no sale,-1.693212,0.569378,0.577045,-0.120304
733,9,no sale,-2.32896,0.965939,1.991201,-1.466043
733,10,no sale,-2.292555,1.386614,2.465369,-2.038878
733,11,no sale,-1.468807,1.199194,1.423321,-2.138911
733,12,no sale,-0.46753,0.730547,0.071359,-1.776704
733,13,no sale,-0.252805,0.672153,0.04011,-1.238401
733,14,no sale,-0.494958,0.747138,-0.050388,-0.871151
733,15,no sale,-1.662012,1.113744,-0.212449,-0.091217
733,16,no sale,-2.528689,1.619274,0.081933,0.824782
733,17,no sale,-1.943802,2.065651,0.426318,0.575878
733,18,no sale,-1.373471,1.255172,0.191107,0.361297
733,19,no sale,-0.405628,0.40259,-0.238874,-0.072218
733,20,no sale,-0.159995,-0.016382,-1.251559,-1.002849
733,21,no sale,-0.147536,-0.340755,-2.540702,-2.28389
741,0,sale,-0.125226,1.142196,1.017085,-0.539692
741,1,sale,-0.163538,1.694341,1.524095,-0.799113
741,2,sale,-0.173321,1.789919,1.600893,-0.836781
741,3,sale,-0.100666,1.121584,0.991762,-0.505286
741,4,sale,-0.065372,0.440843,0.329407,-0.1243
741,5,sale,-0.089531,0.330802,0.15211,-0.006682
741,6,sale,-0.097451,0.41121,0.230838,-0.049751
741,7,sale,-0.110818,0.818629,0.672775,-0.309801
741,8,sale,-0.141071,1.499558,1.328198,-0.699536
741,9,sale,-0.162206,1.867339,1.636037,-0.935781
741,10,sale,-0.107215,1.594446,1.232912,-1.014391
741,11,sale,-0.259539,2.073181,0.743767,-2.125935
741,12,sale,-0.399198,2.381665,0.193012,-2.990126
741,13,sale,-0.419418,2.185793,-0.337002,-3.11545
741,14,sale,-0.483084,2.233202,-0.671179,-3.006181
741,15,sale,-0.714397,2.751667,-0.809513,-2.279072
741,16,sale,-0.881063,3.012368,-0.269143,-0.899298
741,17,sale,-0.971179,2.484962,-0.063688,-0.907394
741,18,sale,-1.845521,1.978803,-0.022358,-1.022569
741,19,sale,-2.418086,0.967923,0.600308,-0.843428
741,20,sale,-1.640809,0.908653,0.842907,-0.72674
741,21,sale,-1.240901,0.982215,0.842963,-0.685063
741,22,sale,-0.451537,1.238176,0.709432,-0.576379
741,23,sale,-0.498873,1.758449,-0.394927,-0.880819
741,24,sale,-0.713558,2.160603,-1.550558,-1.439036
741,25,sale,-0.71649,2.160888,-1.536762,-1.466574
741,26,sale,-0.472176,1.829934,-0.369553,-0.914922
741,27,sale,-0.20577,1.406605,0.661892,-0.524518
741,28,sale,-0.138096,1.114826,0.630366,-0.477102
741,29,sale,-0.263217,1.324449,0.404854,-1.059969
741,30,sale,-0.386498,1.576681,0.289203,-1.573291
741,31,sale,-0.305927,1.50066,0.407455,-1.434131
741,32,sale,-0.339227,1.061317,-0.85392,-2.022283
741,33,sale,-0.30393,0.597846,-1.60108,-2.143339
741,34,sale,-0.173065,0.464836,-0.886127,-1.455085
741,35,sale,-0.069234,0.413943,-0.007821,-0.570066
741,36,sale,-0.141938,0.165411,-0.508975,-0.631859
741,37,sale,-0.249889,0.109097,-1.050826,-1.014881
741,38,sale,-0.259365,0.101534,-1.050889,-0.99999
741,39,sale,-0.174936,0.162136,-0.521816,-0.516107
741,40,sale,-0.091369,0.244006,-0.082654,-0.081845
745,0,sale,-0.116959,0.997115,0.852931,-0.4297
745,1,sale,-0.119385,1.193205,1.074859,-0.562555
745,2,sale,-0.093565,1.039447,0.965554,-0.511941
745,3,sale,-0.121554,1.21443,1.097223,-0.573799
745,4,sale,-0.131028,1.07194,0.930284,-0.470829
745,5,sale,-0.214602,0.846191,0.586735,-0.267965
745,6,sale,-0.342965,0.917207,0.445427,-0.154256
745,7,sale,-0.488371,1.207573,0.441453,-0.089063
745,8,sale,-0.642194,1.681907,0.507398,-0.082514
745,9,sale,-0.548663,1.560539,0.138492,-0.073259
745,10,sale,-0.543297,1.009765,-1.564553,-0.459532
745,11,sale,-0.447011,0.362954,-2.996128,-0.759487
745,12,sale,-0.359529,0.118722,-2.834298,-1.105228
745,13,sale,-0.206404,0.050139,-1.600115,-0.875934
745,14,sale,-0.097772,0.114491,-0.460024,-0.133053
745,15,sale,-0.039054,0.096523,-0.367875,-0.228671
745,16,sale,-0.070079,0.061617,-1.244496,-1.241717
745,17,sale,-0.189261,0.378345,-1.783216,-2.159614
745,18,sale,-0.278996,0.794155,-1.469295,-2.303142
745,19,sale,-0.25179,0.932552,-0.57724,-1.540285
745,20,sale,-0.153905,0.760206,0.216454,-0.443246
745,21,sale,-0.131928,0.632902,0.260027,-0.178056
745,22,sale,-0.091892,0.313733,0.014516,-0.017374
745,23,sale,-0.080446,0.202301,-0.059488,0.025339
745,24,sale,-0.055305,0.110701,-0.045255,0.021477
745,25,sale,-0.062918,0.046877,-0.023798,0.013588
745,26,sale,-0.209039,0.074846,-0.08243,-0.015136
745,27,sale,-0.373248,0.155188,-0.197279,-0.048879
745,28,sale,-0.463333,0.203241,-0.275389,-0.137788
745,29,sale,-0.39752,0.209665,-0.23058,-0.200579
745,30,sale,-0.239563,0.280347,-0.038196,-0.202032
745,31,sale,-0.224419,0.684926,0.305757,-0.234334
745,32,sale,-0.223757,1.017926,0.632888,-0.250641
745,33,sale,-0.212633,0.856006,0.46793,-0.127649
748,0,sale,-0.073719,0.27095,0.031492,0.122165
748,1,sale,-0.11148,0.10195,-0.00835,0.099049
748,2,sale,-0.379533,0.127797,-0.065599,0.217696
748,3,sale,-1.421044,0.42496,-0.25908,0.579596
748,4,sale,-2.601771,0.726614,-1.079178,1.043317
748,5,sale,-2.278183,0.764431,-1.66835,0.948474
748,6,sale,-1.910103,0.983257,-0.667393,0.634154
748,7,sale,-1.100978,1.140481,0.495306,0.108968
748,8,sale,-1.986059,1.20543,0.809336,0.182079
748,9,sale,-3.098014,1.127983,0.81392,0.429729
748,10,sale,-4.067221,0.371112,0.249885,0.892406
748,11,sale,-3.929891,-0.323481,-0.298656,1.117689
748,12,sale,-2.810595,-0.006576,-0.154115,0.860245
748,13,sale,-1.635674,0.976525,0.158425,0.752245
748,14,sale,-0.806272,2.039124,0.630722,0.600393
748,15,sale,-0.538589,2.210117,0.74999,0.468119
748,16,sale,-0.325767,1.723875,0.734272,0.165948
748,17,sale,-0.145744,1.010427,0.511789,0.029283
748,18,sale,-0.20701,1.105101,0.246558,0.408112
748,19,sale,-0.372698,1.820318,0.372406,0.655493
748,20,sale,-0.420521,2.125404,0.579346,0.574513
748,21,sale,-0.294244,1.615871,0.416588,0.462494
748,22,sale,-0.321019,1.644431,0.310168,0.540144
748,23,sale,-0.482587,2.169887,0.263419,0.921436
748,24,sale,-0.606315,2.503341,0.216494,1.07054
748,25,sale,-0.670569,2.692182,0.400733,0.890562
748,26,sale,-0.534452,1.953811,0.454168,0.506839
748,27,sale,-0.750036,1.822586,0.889218,0.029245
748,28,sale,-1.512225,1.116283,1.665085,-0.879056
748,29,sale,-2.242237,0.919918,2.257069,-1.441202
748,30,sale,-2.230769,0.954993,2.377344,-1.545946
748,31,sale,-1.477949,1.278872,2.149375,-1.308967
748,32,sale,-0.520271,1.421215,1.597818,-0.884207
748,33,sale,-0.2537,1.165445,1.050801,-0.518404
748,34,sale,-0.180158,0.803047,0.565839,-0.219285
748,35,sale,-0.123713,0.507881,0.283009,-0.065709
748,36,sale,-0.105495,0.721598,0.545435,-0.232722
748,37,sale,-0.101655,1.019957,0.902775,-0.460472
748,38,sale,-0.098058,1.149169,1.055856,-0.556607
748,39,sale,-0.103986,1.316784,1.226889,-0.652078
748,40,sale,-0.151907,1.797887,1.657036,-0.87742
748,41,sale,-0.225511,2.460554,2.201923,-1.155899
748,42,sale,-0.255276,2.53245,2.166183,-1.14735
748,43,sale,-0.218163,1.964574,1.600123,-0.860628
748,44,sale,-0.159432,1.531043,1.267205,-0.672062
748,45,sale,-0.172918,1.615598,1.301001,-0.649567
748,46,sale,-0.144464,1.422805,1.041469,-0.37905
748,47,sale,-0.274662,1.750321,0.743615,0.15942
748,48,sale,-0.392093,1.860939,0.225521,0.810199
748,49,sale,-0.457404,1.644487,-0.461058,1.332994
748,50,sale,-0.488906,1.157032,-1.288012,1.890419
748,51,sale,-0.521254,0.96235,-1.67016,2.298244
748,52,sale,-0.452593,0.802051,-1.501509,2.147674
748,53,sale,-0.374056,0.941877,-0.845297,1.481053
748,54,sale,-0.319859,1.015845,-0.441394,1.025039
748,55,sale,-0.187461,1.098165,0.289782,0.094763
748,56,sale,-0.277304,1.221094,-0.236041,-0.013532
748,57,sale,-0.398397,1.297965,-1.020304,-0.09756
748,58,sale,-0.448154,1.30581,-1.394714,-0.449404
748,59,sale,-0.426733,1.397549,-1.134888,-0.844854
748,60,sale,-0.448745,1.157332,-1.55587,-0.353834
748,61,sale,-0.389014,0.777867,-1.59697,0.246512
748,62,sale,-0.308187,0.476028,-1.376352,0.744537
748,63,sale,-0.24915,0.500441,-0.875792,0.372278
748,64,sale,-0.176966,0.270455,-0.770743,0.284317
748,65,sale,-0.057362,0.301799,-0.031703,0.06267
748,66,sale,-0.10718,0.889471,0.51347,-0.125217
748,67,sale,-0.253839,1.83807,1.042251,-0.251883
748,68,sale,-0.457164,2.489731,1.054947,0.065296
748,69,sale,-0.645651,2.519513,0.736511,0.502209
748,70,sale,-0.885094,1.858128,0.523483,0.548445
748,71,sale,-1.847778,0.753045,0.737594,0.01588
748,72,sale,-2.693002,0.167923,1.134427,-0.59975
748,73,sale,-2.722224,0.215438,1.199964,-0.681104
748,74,sale,-1.808529,0.597077,1.067365,-0.512214
748,75,sale,-0.610458,0.777994,0.74275,-0.29142
748,76,sale,-0.252684,0.784003,0.652173,-0.271263
748,77,sale,-0.114543,0.783204,0.718152,-0.356948
748,78,sale,-0.121678,1.163978,1.041657,-0.529474
748,79,sale,-0.190359,1.612623,1.352495,-0.668798
748,80,sale,-0.236338,1.743185,1.35979,-0.640193
748,81,sale,-0.207736,1.425246,1.027222,-0.475319
748,82,sale,-0.124654,0.903769,0.629242,-0.304217
748,83,sale,-0.033659,0.413373,0.311852,-0.154539
748,84,sale,-0.02825,0.427865,0.352362,-0.184218
748,85,sale,-0.100201,0.964464,0.81279,-0.43861
748,86,sale,-0.230798,1.822548,1.595179,-0.852051
748,87,sale,-0.478121,2.556776,2.345901,-1.270289
748,88,sale,-0.696129,2.840412,2.658414,-1.434722
748,89,sale,-0.715634,2.579259,2.350619,-1.224252
748,90,sale,-0.567063,2.185319,1.869885,-0.906651
748,91,sale,-0.416703,1.676818,1.402677,-0.635363
748,92,sale,-0.499154,0.991689,1.030472,-0.521943
748,93,sale,-1.176612,0.029693,0.815168,-0.585788
748,94,sale,-2.010627,-0.782133,0.71039,-0.646978
748,95,sale,-2.097061,-0.468495,0.892882,-0.69201
748,96,sale,-1.346792,0.48824,0.941243,-0.546508
748,97,sale,-0.600437,1.115104,0.817795,-0.351996
748,98,sale,-0.333925,1.270286,0.839922,-0.363978
748,99,sale,-0.206678,1.283934,0.876615,-0.360611
748,100,sale,-0.146977,1.217457,0.807626,-0.287364
748,101,sale,-0.094093,0.901918,0.540915,-0.149859
748,102,sale,-0.074,0.738743,0.457222,-0.143441
757,0,sale,-0.341745,0.490419,-1.43978,2.046399
757,1,sale,-0.532931,0.715349,-1.931409,2.701622
757,2,sale,-0.511203,0.69924,-1.56913,2.232661
757,3,sale,-0.386458,0.633362,-0.711935,1.159063
757,4,sale,-0.481354,1.048038,0.203332,0.251965
757,5,sale,-0.944025,1.768204,0.904475,-0.501615
757,6,sale,-2.199871,1.898219,0.80145,-1.972763
757,7,sale,-3.111647,1.334376,-0.032983,-3.288338
757,8,sale,-2.980188,0.541668,-0.598816,-3.10804
757,9,sale,-1.933635,0.229165,-0.421948,-1.575423
757,10,sale,-0.676085,0.328711,-0.040305,-0.298668
757,11,sale,-0.292722,0.308306,0.015512,-0.031535
757,12,sale,-0.141563,0.24438,0.031236,0.004233
757,13,sale,-0.051954,0.152481,0.048216,-0.007299
762,0,sale,-0.090751,0.48113,0.204411,0.04033
762,1,sale,-0.124673,0.887904,0.452051,-0.023849
762,2,sale,-0.392879,1.868851,0.545264,0.257298
762,3,sale,-0.640408,2.423357,0.194982,0.827519
762,4,sale,-0.582829,1.826648,-0.589063,1.471029
762,5,sale,-0.584175,1.255575,-1.679218,2.46842
762,6,sale,-0.676363,1.218588,-2.324519,3.168817
762,7,sale,-0.645795,1.105974,-2.361782,3.122452
762,8,sale,-0.496504,0.912431,-1.991062,2.242451
762,9,sale,-0.462584,1.01787,-2.144799,0.474389
762,10,sale,-0.708514,1.775421,-2.357338,-0.696031
762,11,sale,-0.951645,2.271824,-2.160044,-0.742102
762,12,sale,-1.123681,1.881059,-1.755798,0.617952
762,13,sale,-1.440933,1.938679,-1.526151,2.149591
762,14,sale,-1.737628,3.004039,-1.186801,2.637414
762,15,sale,-1.6713,3.872071,-0.497333,2.31619
767,0,no sale,-0.318075,0.636614,-1.069618,1.688426
767,1,no sale,-0.494687,1.227373,-1.173383,2.136559
767,2,no sale,-0.410273,1.646739,-0.122753,1.157626
767,3,no sale,-0.440097,2.404827,0.888007,0.364665
767,4,no sale,-0.583396,3.02191,1.016055,0.435009
767,5,no sale,-0.608906,3.042631,0.710068,0.331441
767,6,no sale,-0.656504,2.509927,-0.801875,-0.41916
767,7,no sale,-0.707064,1.910301,-2.237244,-0.948249
767,8,no sale,-0.703493,1.482127,-2.868039,-0.708564
767,9,no sale,-0.926949,1.547972,-3.382188,-0.020925
767,10,no sale,-1.173197,1.669032,-3.609727,0.631661
767,11,no sale,-0.999328,1.493463,-2.257918,1.022273
767,12,no sale,-0.493128,0.825349,-0.699398,0.720157
767,13,no sale,-0.126388,0.230689,-0.169592,0.228414
767,14,no sale,-0.033323,0.104053,-0.001992,0.047914
767,15,no sale,-0.015272,0.171802,0.139291,-0.058784
767,16,no sale,-0.046642,0.52943,0.471125,-0.240768
767,17,no sale,-0.083568,0.828963,0.738155,-0.384875
767,18,no sale,-0.064395,0.637393,0.574176,-0.300367
773,0,no sale,-0.076585,0.263016,-0.029846,0.190738
773,1,no sale,-0.051122,0.129517,-0.179035,0.300301
773,2,no sale,-0.159022,0.246644,-0.604014,0.861191
773,3,no sale,-0.3586,0.493428,-1.119037,1.488426
773,4,no sale,-0.488952,0.624198,-1.4317,1.49779
773,5,no sale,-0.485698,0.393621,-2.017888,0.288634
773,6,no sale,-0.357742,-0.036713,-2.60545,-1.224535
773,7,no sale,-0.216154,-0.222043,-2.456484,-1.451751
773,8,no sale,-0.188383,-0.028567,-1.699242,-0.210257
773,9,no sale,-0.212,0.193806,-1.079896,0.92813
773,10,no sale,-0.132356,0.135142,-0.584838,0.680317
773,11,no sale,-0.03912,0.03487,-0.185413,0.219435
773,12,no sale,-0.019833,0.031342,-0.072115,0.086034
773,13,no sale,-0.046502,0.094169,-0.080669,0.070423
773,14,no sale,-0.074649,0.161952,-0.119686,0.095651
773,15,no sale,-0.074478,0.181414,-0.140107,0.186141
773,16,no sale,-0.151296,0.370187,-0.299284,0.488311
773,17,no sale,-0.188075,0.707028,-0.005123,0.26181
773,18,no sale,-0.334492,1.102842,-0.265351,0.779302
773,19,no sale,-0.464108,1.030952,-1.18426,1.925056
773,20,no sale,-0.505306,0.762869,-1.844843,2.624128
773,21,no sale,-0.410849,0.528159,-1.611152,2.211402
773,22,no sale,-0.220061,0.270274,-0.937165,1.28587
773,23,no sale,-0.191164,0.262459,-0.80653,1.120229
773,24,no sale,-0.296727,0.454029,-1.046099,1.436002
773,25,no sale,-0.332619,0.62998,-0.922432,1.317362
773,26,no sale,-0.27791,0.919365,-0.158419,0.584415
773,27,no sale,-0.227097,1.218687,0.630778,-0.133125
778,0,sale,-0.066938,0.311087,0.111853,0.04806
